koi_disposition,koi_period,koi_depth,koi_duration,koi_ror,koi_model_snr
CONFIRMED,2.41810158,46.8,2.144,0.00629,13.4
CONFIRMED,33.4203001,436.6,5.307,0.021125,8.9
FALSE POSITIVE,58.3437362,1266.8,22.482,0.284985,75.0
FALSE POSITIVE,1.070982122,43.4,1.255,0.00626,9.0
FALSE POSITIVE,23.81578356,4856.7,3.7591,0.093998,71.0
CONFIRMED,31.1748311,200.2,3.79,0.012989,17.0
FALSE POSITIVE,0.474811162,205.2,1.169,0.013399,17.4
CONFIRMED,47.0568476,1531.2,5.2232,0.03515,38.0
FALSE POSITIVE,367.73299,503.9,10.158,0.020645,11.2
FALSE POSITIVE,0.743495989,172.8,2.255,0.157758,26.0
FALSE POSITIVE,1.405887031,216.0,1.184,0.01333,13.8
FALSE POSITIVE,1.45728997,71.3,3.582,0.008377,15.5
FALSE POSITIVE,1.245331397,38.1,2.566,0.005958,26.5
FALSE POSITIVE,1.52593737,159.1,1.958,0.012281,9.6
FALSE POSITIVE,8.21429932,70.7,3.099,0.008153,19.7
FALSE POSITIVE,1.54945486,21.8,6.698,0.00436,20.9
FALSE POSITIVE,8.42943991,89.1,2.441,0.009648,19.7
CONFIRMED,10.60052083,60.9,4.509,0.00769,17.4
FALSE POSITIVE,0.9570701,23791.335898271922,2.75,0.28364628616454735,259.8950005434192
CONFIRMED,21.8634638,871.0,3.542,0.027476,9.9
FALSE POSITIVE,86.4392931,1175.1,6.534,0.315734,20.5
CONFIRMED,63.3354719,983.0,3.651,0.028278,13.0
FALSE POSITIVE,14.77820911,10774.0,5.395,0.389436,123.1
FALSE POSITIVE,15.60862948,34356.0,6.6957,0.435461,186.0
FALSE POSITIVE,389.14115,347.4,7.93,0.017136,10.1
FALSE POSITIVE,365.78863,885.0,12.76,0.026964,10.5
FALSE POSITIVE,2.4826619,37.0,2.115,0.006008,10.0
FALSE POSITIVE,2.17811908,74.0,1.468,0.008001,9.8
FALSE POSITIVE,1.11205787,118.7,1.459,0.010031,16.1
FALSE POSITIVE,224.447413,651.0,4.986,0.023516,7.9
FALSE POSITIVE,21.8660922,301.6,2.03,0.015998,9.2
FALSE POSITIVE,5.09506,23.6,5.73,0.004733,7.6
CONFIRMED,0.689967868,122.9,1.1688,0.009888,28.7
FALSE POSITIVE,1.89132292,16.0,5.607,0.003928,14.8
FALSE POSITIVE,0.918420801,56.7,3.533,0.007276,40.3
FALSE POSITIVE,0.573709256,131.2,1.4932,0.011194,37.5
CONFIRMED,13.8353959,818.0,4.961,0.03272,10.3
FALSE POSITIVE,46.9434911,100.7,1.368,0.009291,6.6
CONFIRMED,19.5906103,297.0,6.745,0.016179,24.9
CONFIRMED,8.23983041,251.0,5.619,0.014368,29.4
FALSE POSITIVE,427.65334,157.1,11.17,0.011533,7.2
FALSE POSITIVE,412.041857,1959.0,5.572,0.039819,12.3
FALSE POSITIVE,0.9628348,92.8,2.259,0.008812,7.6
FALSE POSITIVE,1.57017249,158.4,2.257,0.011441,10.2
FALSE POSITIVE,0.566798364,38.6,3.172,0.005808,14.1
FALSE POSITIVE,3.22452656,57.5,5.156,0.006465,24.3
FALSE POSITIVE,1.89127438,32.3,4.491,0.00538,24.6
FALSE POSITIVE,1.33256944,20.6,3.89,0.004206,18.8
CONFIRMED,66.6504521,536.9,5.744,0.020972,27.1
FALSE POSITIVE,55.7002642,332.7,4.285,0.016079,10.8
CONFIRMED,3.54553077,119.2,4.143,0.009926,18.1
FALSE POSITIVE,10.882416555,16630.0,5.4674,0.380234,265.2
FALSE POSITIVE,25.19830439,73834.0,5.1942,0.478535,1669.4
FALSE POSITIVE,0.50727675,214.7,2.32,0.013588,33.5
FALSE POSITIVE,1.316398648,182.5,1.169,0.012402,13.1
FALSE POSITIVE,419.4596,131.8,13.53,0.010271,8.4
FALSE POSITIVE,14.2005007,80.6,5.232,0.114161,10.6
FALSE POSITIVE,1.318347743,113.2,0.871,0.010037,10.6
FALSE POSITIVE,5.5834987,87.4,2.484,0.009401,11.8
FALSE POSITIVE,1.12401084,43.6,3.052,0.006086,10.0
FALSE POSITIVE,1.21374652,28.9,3.371,0.005118,17.4
CONFIRMED,5.24970432,61.9,2.746,0.007159,13.9
FALSE POSITIVE,45.4333769,905.8,6.351,0.036504,18.1
CONFIRMED,56.6746666,883.1,5.516,0.028378,22.7
FALSE POSITIVE,63.9005941,17097.0,8.2789,0.374251,110.8
CONFIRMED,16.2951259,197.9,3.678,0.012961,13.0
FALSE POSITIVE,18.173045009,69911.0,10.9113,0.259673,1820.5
FALSE POSITIVE,14.12678065,7647.4,5.9303,0.363648,127.1
FALSE POSITIVE,358.56462,170.2,11.64,0.012051,9.6
FALSE POSITIVE,1.337561836,41.0,1.575,0.00591,9.5
FALSE POSITIVE,2.23755641,101.1,2.089,0.009255,7.3
FALSE POSITIVE,1.035268597,112.2,0.5663,0.010183,15.1
FALSE POSITIVE,359.3259,246.2,9.836,0.014538,13.5
FALSE POSITIVE,0.566805268,35.7,3.721,0.005506,12.5
CONFIRMED,12.27057043,295.5,3.002,0.015746,18.7
CONFIRMED,13.2274753,229.8,6.356,0.015374,16.4
FALSE POSITIVE,0.559517155,57.9,0.596,0.00726,12.7
FALSE POSITIVE,29.47316279,12568.0,6.4327,0.500076,179.3
FALSE POSITIVE,0.580725004,105.2,2.071,0.009278,18.0
FALSE POSITIVE,1.94468659,455.5,18.22,0.180979,17.1
CONFIRMED,7.28116667,333.8,2.716,0.016223,11.5
FALSE POSITIVE,383.10017,579.4,8.8,0.022087,10.0
FALSE POSITIVE,0.605556082,101.7,1.2399,0.009338,15.3
CONFIRMED,4.36125889,189.2,2.174,0.012616,10.7
FALSE POSITIVE,1.19087362,67.5,1.785,0.007501,8.0
FALSE POSITIVE,1.06484622,42.4,3.287,0.006036,12.5
FALSE POSITIVE,0.969824139,23.1,0.783,0.004479,6.8
FALSE POSITIVE,190.60563,153.6,14.33,0.011402,11.6
FALSE POSITIVE,8.480305,304.2,6.19,0.017544,11.5
FALSE POSITIVE,410.11676,216.9,13.97,0.013424,11.2
CONFIRMED,54.5091549,622.2,5.125,0.029482,17.0
CONFIRMED,14.1959621,196.2,3.605,0.014102,14.1
FALSE POSITIVE,11.52482874,577.6,1.724,0.23157,16.2
FALSE POSITIVE,46.84008579,6287.9,3.8198,3.720483,147.9
FALSE POSITIVE,0.992798625,582.5,3.5065,0.244048,79.1
FALSE POSITIVE,186.72243,326.4,13.35,0.016898,11.5
FALSE POSITIVE,118.4039,426.0,5.593,0.019307,4.4
FALSE POSITIVE,182.281992,509.3,8.828,0.020631,8.7
FALSE POSITIVE,10.0102876,127.1,5.33,0.010497,7.0
FALSE POSITIVE,1.366964704,59.7,2.3181,0.007242,3.3
FALSE POSITIVE,0.77957913,70.4,2.457,0.007646,11.1
FALSE POSITIVE,0.544561598,35.2,1.6053,0.005106,31.1
FALSE POSITIVE,17.4453133,327.7,5.14,0.016192,12.2
FALSE POSITIVE,2.9788702,23791.335898271922,9.3,0.28364628616454735,259.8950005434192
FALSE POSITIVE,1.97515457,66.1,2.633,0.007324,9.2
FALSE POSITIVE,21.993112,1015.7,8.616,0.284532,37.3
CONFIRMED,19.5489666,523.8,1.78,0.023621,12.6
FALSE POSITIVE,27.6853358,1660.7,4.661,0.04461,49.3
CONFIRMED,35.6225528,651.1,4.845,0.023364,9.6
FALSE POSITIVE,7.1403113,112.1,5.891,0.010644,11.8
FALSE POSITIVE,2.69487041,62.1,2.553,0.007445,10.3
CONFIRMED,112.303136,502.1,5.869,0.020068,13.1
FALSE POSITIVE,49.5387264,740.6,2.238,0.251507,10.3
FALSE POSITIVE,3.39155966,28.4,3.87,0.004875,8.2
FALSE POSITIVE,1.33254897,591.7,3.083,0.02183,16.2
FALSE POSITIVE,18.2260472,361.1,3.664,0.017325,10.0
FALSE POSITIVE,0.630539713,239.6,1.7407,0.215782,27.7
FALSE POSITIVE,1.018347376,47.8,4.386,0.006671,33.3
FALSE POSITIVE,0.659299289,1118.5,0.6908,0.328292,108.6
FALSE POSITIVE,101.97435125,23791.335898271922,2.34,0.28364628616454735,259.8950005434192
FALSE POSITIVE,4.45540935,23791.335898271922,4.14,0.28364628616454735,259.8950005434192
FALSE POSITIVE,37.32483952,4989.2,6.9676,0.351452,155.6
FALSE POSITIVE,25.951984,2340.2,20.585,0.322212,131.4
CONFIRMED,42.9136635,160.6,5.227,0.011762,18.2
FALSE POSITIVE,88.1804682,1138.6,5.033,0.030375,17.5
CONFIRMED,177.668663,901.4,9.298,0.030353,12.7
FALSE POSITIVE,0.98041685,105.7,0.919,0.00954,8.8
CONFIRMED,92.263742,296.9,8.605,0.015844,12.2
CONFIRMED,6.64754478,289.3,1.961,0.015634,12.4
FALSE POSITIVE,1.23517588,232.9,5.476,0.014598,19.3
FALSE POSITIVE,0.416995408,112.6,0.8928,0.009886,19.9
FALSE POSITIVE,256.52387,126.1,9.07,0.010342,7.5
FALSE POSITIVE,3.0001191,7.7,6.61,0.002691,7.3
CONFIRMED,81.4160138,762.3,14.175,0.030244,54.3
FALSE POSITIVE,8.5900471,137.0,3.463,0.010404,9.6
FALSE POSITIVE,357.82544,152.5,9.12,0.011865,11.1
CONFIRMED,30.8278245,641.3,4.214,0.023114,13.9
CONFIRMED,47.1607932,723.2,4.003,0.02451,13.6
CONFIRMED,49.2768448,1132.9,3.787,0.030272,17.8
CONFIRMED,35.2330694,352.8,3.674,0.016941,14.5
FALSE POSITIVE,45.3965379,1001.6,3.826,0.028034,15.3
FALSE POSITIVE,508.807642,2127.0,4.495,0.041147,14.8
FALSE POSITIVE,362.69427,439.9,9.7,0.018881,11.0
FALSE POSITIVE,370.35639,732.2,12.75,0.025195,13.0
FALSE POSITIVE,0.729724346,23.0,2.699,0.004528,14.3
FALSE POSITIVE,0.821472455,127.1,2.433,0.010051,11.3
FALSE POSITIVE,1.29019586,86.5,3.741,0.008445,11.1
FALSE POSITIVE,8.48032079,170.7,5.791,0.011917,14.7
FALSE POSITIVE,227.6258,131.0,9.47,0.010563,8.8
CONFIRMED,18.1373788,310.8,3.844,0.021423,11.3
CONFIRMED,51.1104797,330.0,7.712,0.016631,21.9
CONFIRMED,47.9869119,859.3,5.342,0.031301,25.7
FALSE POSITIVE,359.047933,5622.7,16.637,0.067781,91.1
FALSE POSITIVE,29.8042694,1046.5,3.107,0.273807,17.9
FALSE POSITIVE,1.003049079,219270.0,7.9657,0.461141,1766.7
FALSE POSITIVE,0.933157032,87.8,2.614,0.057092,15.2
FALSE POSITIVE,37.1083458,366.5,4.112,0.018237,7.9
FALSE POSITIVE,1.02104719,246.1,6.39,0.104426,18.5
FALSE POSITIVE,12.083457,312.5,3.536,0.016291,8.6
FALSE POSITIVE,401.5907,115.0,14.77,0.009877,11.9
FALSE POSITIVE,53.912783631,216.7,44.0504,0.019261,56.4
FALSE POSITIVE,1.23142395,19.6,2.186,0.004073,10.8
FALSE POSITIVE,386.828262,1024.9,5.045,0.037095,19.7
FALSE POSITIVE,15.8733803,4094.1,7.4672,0.070791,136.5
FALSE POSITIVE,42.3991752,484.0,7.251,0.026381,36.9
FALSE POSITIVE,25.95198823,5103.3,14.602,0.35336,125.0
FALSE POSITIVE,25.9522401,2896.9,20.813,0.434667,90.5
FALSE POSITIVE,14.12809896,263.1,2.326,0.014858,20.3
FALSE POSITIVE,13.6917833,145.4,4.198,0.01105,14.2
FALSE POSITIVE,25.95633,158.2,26.34,0.101345,11.9
FALSE POSITIVE,0.572937573,80.8,2.576,0.009023,32.0
FALSE POSITIVE,14.15849823,347.3,46.356,0.220225,225.1
FALSE POSITIVE,207.471349,229.2,7.469,0.013888,8.0
FALSE POSITIVE,12.3748247,390.9,90.01,0.206179,85.7
FALSE POSITIVE,14.541781166,143640.0,9.1151,21.720514,768.9
FALSE POSITIVE,12.4261177,1230.4,28.5357,0.040899,89.9
CONFIRMED,21.1876185,71.7,3.69,0.008483,8.5
FALSE POSITIVE,12.42560404,458.9,23.9402,0.025794,40.8
FALSE POSITIVE,30.9604688,460.9,14.992,0.229528,27.1
FALSE POSITIVE,1.041619932,1840.5,8.1218,0.285924,374.1
FALSE POSITIVE,2.544594443,348780.0,3.21373,0.62174,608.9
FALSE POSITIVE,56.40651043,102290.0,18.4332,0.310418,1597.3
FALSE POSITIVE,7.964400574,190900.0,4.4761,0.788182,879.2
FALSE POSITIVE,6.399101307,83326.0,4.7439,0.479811,154.4
CONFIRMED,34.9168399,500.0,7.343,0.020479,15.4
FALSE POSITIVE,0.56678228,146.8,4.725,0.010717,15.1
FALSE POSITIVE,8.480303653,81428.0,7.48907,0.258948,301.4
CONFIRMED,22.1270885,418.2,4.472,0.024942,12.6
FALSE POSITIVE,10.6784787,201.0,2.307,0.012911,9.4
FALSE POSITIVE,42.559265547,207990.0,3.36626,0.550314,950.0
FALSE POSITIVE,24.2157996,322.2,4.359,0.016361,13.6
CONFIRMED,44.2018402,235.6,4.949,0.013886,18.6
CONFIRMED,15.0330623,132.2,6.326,0.012497,14.9
FALSE POSITIVE,12.62530918,39413.0,3.163,0.433038,32.5
FALSE POSITIVE,124.93576738,240900.0,7.5608,0.480155,332.8
FALSE POSITIVE,12.720298433,283.6,2.4599,0.017319,12.7
FALSE POSITIVE,119.67980316,299050.0,32.1928,0.546213,5357.7
FALSE POSITIVE,6.399107136,376770.0,5.21981,0.579279,4322.4
FALSE POSITIVE,8.480304281,83115.0,7.46159,0.269348,5219.5
FALSE POSITIVE,117.6813778,45362.0,12.7591,0.20011,2426.9
FALSE POSITIVE,17.72722648,147140.0,4.1376,0.359916,922.1
FALSE POSITIVE,1.71024931,98.6,2.833,0.00937,9.4
FALSE POSITIVE,100.40132734,53782.0,9.7436,0.216421,1331.0
FALSE POSITIVE,11.320287875,243410.0,4.82219,0.481306,1539.9
FALSE POSITIVE,1.219034103,95697.0,2.4494,0.291493,319.1
CONFIRMED,5.94228603,250.0,2.169,0.014007,7.5
CONFIRMED,26.7575866,455.3,5.858,0.01988,17.7
FALSE POSITIVE,57.0599992,66168.0,7.463,0.236723,751.5
CONFIRMED,14.5565618,103.8,4.554,0.009286,17.1
FALSE POSITIVE,0.837898153,268.9,2.104,0.014435,13.9
FALSE POSITIVE,0.603086711,1242.8,1.0869,0.290753,170.0
CONFIRMED,41.7084063,330.0,8.567,0.017621,24.3
CONFIRMED,33.0257179,507.1,6.032,0.020422,12.2
FALSE POSITIVE,25.366990665,150580.0,5.9556,0.500955,2206.5
FALSE POSITIVE,428.32173928,317000.0,40.5992,0.565342,4594.8
FALSE POSITIVE,82.137609997,210770.0,6.11904,0.900513,3583.1
FALSE POSITIVE,3.06026014,59.9,2.545,0.007509,10.1
FALSE POSITIVE,24.0612744,440150.0,19.9438,0.674114,1161.1
FALSE POSITIVE,66.36099916,416740.0,20.0614,0.656265,1866.7
FALSE POSITIVE,8.939461148,357830.0,6.19136,0.631007,2427.5
FALSE POSITIVE,135.58607679,363130.0,5.54241,0.632266,6788.8
FALSE POSITIVE,18.79862195,380200.0,7.4782,0.633582,551.3
FALSE POSITIVE,6.30828538,113530.0,2.48633,0.344431,559.2
FALSE POSITIVE,4.80912667,134090.0,7.9331,0.347886,1033.2
FALSE POSITIVE,2.33211505,105950.0,2.96723,1.173726,997.8
CONFIRMED,0.53835407,190.2,1.5045,0.012638,46.6
FALSE POSITIVE,249.36211832,35830.0,8.3559,0.437151,846.1
FALSE POSITIVE,0.664727127,16.2,1.561,0.003748,7.6
CONFIRMED,9.5084871,97.9,4.372,0.009069,13.3
CONFIRMED,47.0563327,762.0,4.807,0.025508,12.1
FALSE POSITIVE,179.85022331,23791.335898271922,2.95,0.28364628616454735,259.8950005434192
CONFIRMED,96.169569,894.5,7.496,0.026984,20.0
FALSE POSITIVE,1.55090374,11.3,3.028,0.003415,11.8
CONFIRMED,82.303914,737.0,15.404,0.028716,22.3
FALSE POSITIVE,131.97827736,345940.0,7.14981,0.620414,3766.3
FALSE POSITIVE,0.789171236,73.4,1.734,0.007785,9.0
CONFIRMED,17.9346606,142.7,6.25,0.014464,18.8
FALSE POSITIVE,241.07074582,70292.0,9.88863,0.252353,4257.4
FALSE POSITIVE,106.17593813,164740.0,10.4168,0.440724,7056.8
FALSE POSITIVE,184.6467208,410270.0,18.9869,0.651649,1113.2
FALSE POSITIVE,6.282033445,181790.0,8.3777,1.359118,1178.0
FALSE POSITIVE,5.519188936,217070.0,7.1351,0.43965,2270.6
FALSE POSITIVE,4.818863794,65936.0,6.2625,0.242856,2048.7
FALSE POSITIVE,178.26802035,45754.0,5.86461,0.448226,961.4
FALSE POSITIVE,2.181555909,85407.0,4.41739,0.671032,1548.2
FALSE POSITIVE,0.895276162,319080.0,3.0518,0.618592,932.1
FALSE POSITIVE,244.83274973,40206.0,4.37001,0.353195,733.5
CONFIRMED,30.4544418,472.1,6.896,0.0242,17.3
FALSE POSITIVE,10.26558924,254.6,3.879,0.015409,18.8
FALSE POSITIVE,18.9257333,188.5,6.149,0.168616,16.2
CONFIRMED,37.8862977,672.2,5.218,0.023418,14.4
FALSE POSITIVE,11.9615433,424.5,3.129,0.019583,12.4
FALSE POSITIVE,0.56683399,23791.335898271922,0.75,0.28364628616454735,259.8950005434192
FALSE POSITIVE,62.127677128,37430.0,5.25005,0.438163,990.3
FALSE POSITIVE,31.9730649,158.6,8.872,0.012353,15.6
FALSE POSITIVE,143.1188694,255710.0,16.8109,0.573511,1638.0
FALSE POSITIVE,76.81985465,229160.0,5.16249,0.551423,2314.5
FALSE POSITIVE,165.40574995,66402.0,13.6363,0.472994,4958.6
FALSE POSITIVE,71.661915163,323610.0,6.33708,0.611676,1804.1
FALSE POSITIVE,9.44942685,489000.0,6.40303,0.691937,1246.3
FALSE POSITIVE,0.715802309,2208.6,1.5586,0.308722,137.7
FALSE POSITIVE,70.58284717,150930.0,8.81169,0.515411,2424.0
FALSE POSITIVE,2.995357359,172400.0,6.57901,0.529249,1467.6
FALSE POSITIVE,3.840485025,31353.0,2.8592,0.438215,259.4
FALSE POSITIVE,1.92027188,23791.335898271922,2.65,0.28364628616454735,259.8950005434192
FALSE POSITIVE,10.443341795,145290.0,3.94077,0.404139,842.1
FALSE POSITIVE,4.75307877,933.0,2.35,0.025738,6.4
FALSE POSITIVE,19.515013291,256440.0,4.59379,0.570606,1018.8
CONFIRMED,1.772451066,79.2,2.4592,0.008154,22.4
CONFIRMED,19.9158863,143.2,6.191,0.011866,28.3
FALSE POSITIVE,54.061328105,79684.0,4.48223,0.727029,1012.2
FALSE POSITIVE,34.525990182,67161.0,4.47294,0.474437,1008.1
FALSE POSITIVE,14.2821417,224.9,2.068,0.013573,8.7
FALSE POSITIVE,18.64532882,433820.0,3.63893,0.669838,1256.8
FALSE POSITIVE,20.882125422,233450.0,8.03365,0.566124,3506.5
CONFIRMED,30.8609783,128.9,4.216,0.011914,17.8
FALSE POSITIVE,3.652810043,119.4,1.5132,0.009764,6.0
FALSE POSITIVE,15.65134872,3104.0,4.1553,0.329463,81.6
CONFIRMED,8.37159554,98.0,5.252,0.012311,16.6
FALSE POSITIVE,286.1755875,328540.0,16.1025,0.61205,765.3
FALSE POSITIVE,152.15144795,151820.0,26.8612,0.498993,2163.4
FALSE POSITIVE,0.542636318,74.6,1.2536,0.0078,17.3
FALSE POSITIVE,29.911334059,354380.0,7.26916,0.622126,1349.8
FALSE POSITIVE,5.877122485,362900.0,4.71655,0.632037,1210.8
FALSE POSITIVE,10.636305846,216060.0,5.17212,0.441963,1419.0
FALSE POSITIVE,2.1032389,24852.0,6.4774,0.426764,625.1
FALSE POSITIVE,46.698200933,54592.0,3.57049,0.469839,879.0
CONFIRMED,15.99560373,221.7,3.471,0.013216,20.0
FALSE POSITIVE,4.39451798,223620.0,2.9527,1.246769,249.5
FALSE POSITIVE,25.9518795,1312.3,21.569,0.298163,63.7
FALSE POSITIVE,56.048096688,53726.0,4.04427,0.500413,1003.7
FALSE POSITIVE,2.25161215,23.9,2.1,0.004761,9.2
FALSE POSITIVE,50.35545898,107140.0,5.51863,0.300401,1219.4
CONFIRMED,14.0328775,210.9,6.684,0.013277,11.8
CONFIRMED,13.2226149,261.7,4.337,0.018529,12.6
FALSE POSITIVE,3.54828691,70.9,3.281,0.007771,9.9
FALSE POSITIVE,18.79852,487.4,4.795,0.026189,11.2
FALSE POSITIVE,156.51657398,113340.0,12.2259,0.519054,2016.1
FALSE POSITIVE,1.366946478,158640.0,3.37701,0.525639,796.5
FALSE POSITIVE,313.09275066,445610.0,14.3447,0.646575,1952.3
FALSE POSITIVE,0.566813677,61.2,2.458,0.00732,11.5
FALSE POSITIVE,157.32263943,153930.0,21.9232,0.524595,1386.8
FALSE POSITIVE,9.53040216,321540.0,5.95809,0.607369,185.6
FALSE POSITIVE,4.218512654,23417.0,3.62939,0.154013,699.9
FALSE POSITIVE,8.529991199,20084.0,3.9954,0.414572,389.8
FALSE POSITIVE,3.47140045,23791.335898271922,1.55,0.28364628616454735,259.8950005434192
FALSE POSITIVE,1.922862476,101270.0,3.4594,0.496555,362.1
CONFIRMED,16.00747237,277.6,1.267,0.020964,14.7
CONFIRMED,54.6493679,432.5,7.962,0.018829,15.1
CONFIRMED,100.8276725,1778.8,8.39,0.040808,36.7
FALSE POSITIVE,0.905675699,73.2,1.701,0.007777,10.2
FALSE POSITIVE,15.9750417,643.5,3.549,0.239459,37.5
CONFIRMED,16.0505464,94.4,3.171,0.008729,14.6
FALSE POSITIVE,0.805267592,146.6,0.887,0.011222,9.8
FALSE POSITIVE,11.082622625,268720.0,6.62584,0.480493,1725.6
FALSE POSITIVE,421.42848194,96654.0,8.60447,0.290386,3162.0
FALSE POSITIVE,1.096587245,541.2,3.0287,1.639758,67.1
FALSE POSITIVE,3.012476415,198400.0,3.31903,0.494689,2060.3
FALSE POSITIVE,204.74104758,333800.0,20.5357,0.619359,2000.2
FALSE POSITIVE,0.759740194,42.5,3.252,0.006119,13.7
FALSE POSITIVE,4.664186517,555380.0,4.0639,0.713388,445.7
FALSE POSITIVE,1.092066399,401890.0,2.97608,0.64771,1160.6
FALSE POSITIVE,3.053578643,52880.0,3.22884,0.453323,661.4
FALSE POSITIVE,2.992662857,113700.0,2.5258,0.300827,296.8
FALSE POSITIVE,4.664188563,11360.0,3.773,0.392575,272.6
FALSE POSITIVE,0.954873008,33.0,1.0613,0.005473,1.5
FALSE POSITIVE,0.56493412,252640.0,2.57621,0.57282,1361.5
FALSE POSITIVE,1.674984844,234580.0,4.92134,0.562236,858.8
CONFIRMED,7.31945294,166.8,4.881,0.011683,16.3
CONFIRMED,35.8007112,417.4,8.219,0.018458,25.0
FALSE POSITIVE,0.790049989,70.8,2.794,0.00763,12.3
FALSE POSITIVE,14.15402615,21653.0,4.115,0.410192,23.9
FALSE POSITIVE,33.93754213,32990.0,11.1677,1.187681,1112.0
CONFIRMED,20.7057153,115.9,9.678,0.012104,13.5
FALSE POSITIVE,3.7228679,52.1,9.557,0.007308,9.8
CONFIRMED,58.0198583,1286.6,5.348,0.044054,66.0
FALSE POSITIVE,4.286103033,173360.0,2.6422,0.399778,397.1
FALSE POSITIVE,290.7778719,225770.0,12.0525,0.564828,1836.8
FALSE POSITIVE,5.017239915,144640.0,4.36126,0.354356,970.9
FALSE POSITIVE,0.937923475,40.4,3.164,0.005928,12.0
FALSE POSITIVE,204.0329342,411370.0,17.5623,0.65162,884.9
FALSE POSITIVE,2.148219541,457840.0,2.94091,0.675881,619.8
FALSE POSITIVE,58.621578824,142950.0,8.52961,0.51068,1887.7
FALSE POSITIVE,3.125821128,5025.4,2.2163,0.355068,245.2
FALSE POSITIVE,1.032068851,121990.0,2.1344,0.571264,140.0
FALSE POSITIVE,6.6751871,178.3,2.372,0.012257,7.0
FALSE POSITIVE,1.450205839,25884.0,3.6373,0.448824,419.0
FALSE POSITIVE,3.224486463,403730.0,4.61686,0.624301,1905.1
FALSE POSITIVE,44.14579777,224230.0,4.088,0.636114,434.9
FALSE POSITIVE,33.3239576,2012.1,37.217,0.042066,173.7
FALSE POSITIVE,0.94102954,34.5,4.415,0.00535,13.3
CONFIRMED,1.992812339,314.8,2.066,0.148573,16.8
FALSE POSITIVE,36.514374043,111620.0,6.48255,0.304683,1701.1
CONFIRMED,39.818832,199.1,10.757,0.013418,29.4
CONFIRMED,25.4337864,302.0,6.514,0.015845,14.3
FALSE POSITIVE,67.451045,7062.8,8.9387,0.153381,205.4
CONFIRMED,52.6095103,203.7,8.202,0.012978,15.3
CONFIRMED,198.7106251,2094.8,8.638,0.040799,62.1
FALSE POSITIVE,15.873380595,208360.0,8.0429,3.047001,978.2
FALSE POSITIVE,65.583665567,242400.0,5.01216,0.566724,1649.5
FALSE POSITIVE,394.67816267,253380.0,6.05443,0.575438,1500.7
FALSE POSITIVE,111.31980522,62705.0,23.0078,0.226038,3433.7
FALSE POSITIVE,110.29512684,176340.0,16.5339,0.387633,2084.3
FALSE POSITIVE,95.178317934,128580.0,3.60125,0.403168,2279.1
CONFIRMED,31.2543238,438.0,5.662,0.019192,14.7
FALSE POSITIVE,61.4911479,58703.0,9.745,0.237907,1421.7
CONFIRMED,110.2867031,145.3,4.427,0.011693,16.4
CONFIRMED,11.8061737,88.1,4.472,0.010108,10.1
CONFIRMED,6.15828666,57.7,6.329,0.007218,16.4
FALSE POSITIVE,10.828825742,92.1,0.7275,0.008842,4.8
CONFIRMED,82.292865,371.1,7.048,0.017445,13.0
CONFIRMED,92.436978,955.2,6.432,0.035765,17.8
FALSE POSITIVE,11.08260553,601.2,6.23,0.03062,51.3
FALSE POSITIVE,22.7832776,120.2,4.194,0.010545,18.2
FALSE POSITIVE,23.737952838,95884.0,8.50818,0.487862,1221.2
FALSE POSITIVE,21.4618453,122.2,5.675,0.150178,13.4
FALSE POSITIVE,75.13194883,122370.0,20.8729,0.32928,3625.5
FALSE POSITIVE,243.82122131,56799.0,10.9312,0.394089,2804.3
FALSE POSITIVE,0.77459856,23791.335898271922,2.71,0.28364628616454735,259.8950005434192
FALSE POSITIVE,16.227548674,192690.0,5.08666,0.535852,1870.0
FALSE POSITIVE,47.189437,370870.0,11.555,0.628464,804.0
FALSE POSITIVE,1.501760172,387900.0,5.85519,0.645438,2624.0
FALSE POSITIVE,4.05325447,110920.0,4.0116,14.708329,446.1
CONFIRMED,7.68433346,1175.0,1.4346,0.041382,28.5
FALSE POSITIVE,1.549979213,370550.0,7.5945,0.608012,672.7
FALSE POSITIVE,10.99381963,1685.8,3.7889,0.317936,102.9
FALSE POSITIVE,10.9938087,1456.9,5.0403,0.042171,100.4
CONFIRMED,16.5860329,231.3,7.043,0.013767,14.6
CONFIRMED,16.7525077,338.3,3.174,0.018524,18.2
FALSE POSITIVE,49.612757516,130460.0,7.07603,0.506988,2070.3
CONFIRMED,15.3317719,179.2,5.467,0.013624,13.3
CONFIRMED,84.704139,655.7,10.393,0.02339,17.0
FALSE POSITIVE,0.755105584,250030.0,5.02374,0.58683,2158.5
FALSE POSITIVE,101.26336282,72792.0,17.8951,0.37945,3573.1
FALSE POSITIVE,120.58167178,192900.0,8.2904,0.567504,1184.8
FALSE POSITIVE,1.558544209,225590.0,3.3727,0.454191,421.6
FALSE POSITIVE,2.63757408,169660.0,5.9626,0.730483,1471.6
FALSE POSITIVE,8.64636188,218070.0,8.73607,0.438049,2441.7
FALSE POSITIVE,125.288206,241.6,3.695,0.014142,9.4
FALSE POSITIVE,112.46358893,242410.0,31.8273,0.479766,1374.0
FALSE POSITIVE,42.39930429,205990.0,18.3609,0.425527,2261.9
FALSE POSITIVE,5.91039905,23791.335898271922,3.85,0.28364628616454735,259.8950005434192
CONFIRMED,11.6044881,267.6,3.409,0.014751,14.5
FALSE POSITIVE,27.009807384,67898.0,1.96698,0.382756,541.3
